beam,0,100,100,1,false,256,0,443,427,1.0374707259953162,1,1.023704583
beam,0,100,100,1,false,256,1,443,416,1.0649038461538463,2,1.8893391670000002
beam,0,100,100,1,false,256,2,443,410,1.0804878048780489,3,2.5831982079999998
beam,0,100,100,1,false,256,3,443,407,1.0884520884520885,4,3.171226167
beam,0,100,100,1,false,256,5,443,404,1.0965346534653466,5,3.67642425
